x,y,S
-4.8868,-5.2676,-0.17852
-4.7598,-5.2676,-0.15389
-4.6329,-5.2676,-0.14292
-4.506,-5.2676,-0.14559
-4.3791,-5.2676,-0.16163
-4.2521,-5.2676,-0.19059
-4.1252,-5.2676,-0.23181
-3.9983,-5.2676,-0.28441
-3.8713,-5.2676,-0.34734
-3.7444,-5.2676,-0.41938
-3.6175,-5.2676,-0.49918
-3.4906,-5.2676,-0.58524
-3.3636,-5.2676,-0.67598
-3.2367,-5.2676,-0.76973
-3.1098,-5.2676,-0.86477
-2.9828,-5.2676,-0.95938
-2.8559,-5.2676,-1.0518
-2.729,-5.2676,-1.1404
-2.6021,-5.2676,-1.2235
-2.4751,-5.2676,-1.2996
-2.3482,-5.2676,-1.3673
-2.2213,-5.2676,-1.4252
-2.0943,-5.2676,-1.4722
-1.9674,-5.2676,-1.5073
-1.8405,-5.2676,-1.5299
-1.7135,-5.2676,-1.5393
-1.5866,-5.2676,-1.5351
-1.4597,-5.2676,-1.5173
-1.3328,-5.2676,-1.4859
-1.2058,-5.2676,-1.4412
-1.0789,-5.2676,-1.3837
-0.95197,-5.2676,-1.3142
-0.82504,-5.2676,-1.2335
-0.69811,-5.2676,-1.1428
-0.57118,-5.2676,-1.0433
-0.44425,-5.2676,-0.93641
-0.31732,-5.2676,-0.82365
-0.19039,-5.2676,-0.70662
-0.063465,-5.2676,-0.587
0.063465,-5.2676,-0.46651
0.19039,-5.2676,-0.34689
0.31732,-5.2676,-0.22986
0.44425,-5.2676,-0.1171
0.57118,-5.2676,-0.01021
0.69811,-5.2676,0.089287
0.82504,-5.2676,0.17999
0.95197,-5.2676,0.26066
1.0789,-5.2676,0.33019
1.2058,-5.2676,0.38766
1.3328,-5.2676,0.43236
1.4597,-5.2676,0.46378
1.5866,-5.2676,0.48161
1.7135,-5.2676,0.48576
1.8405,-5.2676,0.47638
1.9674,-5.2676,0.45383
2.0943,-5.2676,0.41866
2.2213,-5.2676,0.37165
2.3482,-5.2676,0.31376
2.4751,-5.2676,0.24612
2.6021,-5.2676,0.17003
2.729,-5.2676,0.086918
2.8559,-5.2676,-0.0016786
2.9828,-5.2676,-0.094128
3.1098,-5.2676,-0.18874
3.2367,-5.2676,-0.28379
3.3636,-5.2676,-0.37753
3.4906,-5.2676,-0.46827
3.6175,-5.2676,-0.55433
3.7444,-5.2676,-0.63413
3.8713,-5.2676,-0.70618
3.9983,-5.2676,-0.76911
4.1252,-5.2676,-0.8217
4.2521,-5.2676,-0.86292
4.3791,-5.2676,-0.89188
4.506,-5.2676,-0.90793
4.6329,-5.2676,-0.91059
4.7598,-5.2676,-0.89962
4.8868,-5.2676,-0.875
5.0137,-5.2676,-0.83691
5.1406,-5.2676,-0.78576
5.2676,-5.2676,-0.72217
5.3945,-5.2676,-0.64697
5.5214,-5.2676,-0.56115
5.6484,-5.2676,-0.46589
5.7753,-5.2676,-0.36253
5.9022,-5.2676,-0.25251
6.0291,-5.2676,-0.13742
6.1561,-5.2676,-0.018882
6.283,-5.2676,0.10139
-6.283,-5.1406,-1.1422
-6.1561,-5.1406,-1.0143
-6.0291,-5.1406,-0.88835
-5.9022,-5.1406,-0.76604
-5.7753,-5.1406,-0.64917
-5.6484,-5.1406,-0.53941
-5.5214,-5.1406,-0.43834
-5.3945,-5.1406,-0.34737
-5.2676,-5.1406,-0.26775
-5.1406,-5.1406,-0.20058
-5.0137,-5.1406,-0.14672
-4.8868,-5.1406,-0.10684
-4.7598,-5.1406,-0.081378
-4.6329,-5.1406,-0.070532
-4.506,-5.1406,-0.074276
-4.3791,-5.1406,-0.092346
-4.2521,-5.1406,-0.12425
-4.1252,-5.1406,-0.16926
-3.9983,-5.1406,-0.22646
-3.8713,-5.1406,-0.29472
-3.7444,-5.1406,-0.37274
-3.6175,-5.1406,-0.45905
-3.4906,-5.1406,-0.55207
-3.3636,-5.1406,-0.6501
-3.2367,-5.1406,-0.75135
-3.1098,-5.1406,-0.85399
-2.9828,-5.1406,-0.95616
-2.8559,-5.1406,-1.056
-2.729,-5.1406,-1.1518
-2.6021,-5.1406,-1.2416
-2.4751,-5.1406,-1.324
-2.3482,-5.1406,-1.3973
-2.2213,-5.1406,-1.4601
-2.0943,-5.1406,-1.5113
-1.9674,-5.1406,-1.5499
-1.8405,-5.1406,-1.5749
-1.7135,-5.1406,-1.5859
-1.5866,-5.1406,-1.5823
-1.4597,-5.1406,-1.5641
-1.3328,-5.1406,-1.5314
-1.2058,-5.1406,-1.4844
-1.0789,-5.1406,-1.4238
-0.95197,-5.1406,-1.3503
-0.82504,-5.1406,-1.2648
-0.69811,-5.1406,-1.1686
-0.57118,-5.1406,-1.063
-0.44425,-5.1406,-0.94946
-0.31732,-5.1406,-0.82964
-0.19039,-5.1406,-0.70526
-0.063465,-5.1406,-0.5781
0.063465,-5.1406,-0.45002
0.19039,-5.1406,-0.32287
0.31732,-5.1406,-0.19848
0.44425,-5.1406,-0.078667
0.57118,-5.1406,0.03486
0.69811,-5.1406,0.14047
0.82504,-5.1406,0.23668
0.95197,-5.1406,0.32213
1.0789,-5.1406,0.39567
1.2058,-5.1406,0.4563
1.3328,-5.1406,0.50326
1.4597,-5.1406,0.53599
1.5866,-5.1406,0.55418
1.7135,-5.1406,0.55773
1.8405,-5.1406,0.5468
1.9674,-5.1406,0.52176
2.0943,-5.1406,0.48322
2.2213,-5.1406,0.432
2.3482,-5.1406,0.36913
2.4751,-5.1406,0.29584
2.6021,-5.1406,0.21349
2.729,-5.1406,0.12363
2.8559,-5.1406,0.027891
2.9828,-5.1406,-0.071968
3.1098,-5.1406,-0.17414
3.2367,-5.1406,-0.27678
3.3636,-5.1406,-0.37803
3.4906,-5.1406,-0.47605
3.6175,-5.1406,-0.56908
3.7444,-5.1406,-0.65539
3.8713,-5.1406,-0.73341
3.9983,-5.1406,-0.80167
4.1252,-5.1406,-0.85887
4.2521,-5.1406,-0.90388
4.3791,-5.1406,-0.93578
4.506,-5.1406,-0.95385
4.6329,-5.1406,-0.9576
4.7598,-5.1406,-0.94675
4.8868,-5.1406,-0.92128
5.0137,-5.1406,-0.8814
5.1406,-5.1406,-0.82754
5.2676,-5.1406,-0.76037
5.3945,-5.1406,-0.68076
5.5214,-5.1406,-0.58979
5.6484,-5.1406,-0.48872
5.7753,-5.1406,-0.37896
5.9022,-5.1406,-0.26209
6.0291,-5.1406,-0.13977
6.1561,-5.1406,-0.013781
6.283,-5.1406,0.11407
-6.283,-5.0137,-1.1295
-6.1561,-5.0137,-0.99592
-6.0291,-5.0137,-0.86429
-5.9022,-5.0137,-0.73652
-5.7753,-5.0137,-0.61447
-5.6484,-5.0137,-0.49988
-5.5214,-5.0137,-0.39441
-5.3945,-5.0137,-0.29955
-5.2676,-5.0137,-0.21661
-5.1406,-5.0137,-0.14672
-5.0137,-5.0137,-0.090819
-4.8868,-5.0137,-0.049586
-4.7598,-5.0137,-0.023485
-4.6329,-5.0137,-0.01273
-4.506,-5.0137,-0.017292
-4.3791,-5.0137,-0.036892
-4.2521,-5.0137,-0.071011
-4.1252,-5.0137,-0.1189
-3.9983,-5.0137,-0.17957
-3.8713,-5.0137,-0.25186
-3.7444,-5.0137,-0.33439
-3.6175,-5.0137,-0.42563
-3.4906,-5.0137,-0.52391
-3.3636,-5.0137,-0.62744
-3.2367,-5.0137,-0.73436
-3.1098,-5.0137,-0.84273
-2.9828,-5.0137,-0.95062
-2.8559,-5.0137,-1.0561
-2.729,-5.0137,-1.1572
-2.6021,-5.0137,-1.2522
-2.4751,-5.0137,-1.3392
-2.3482,-5.0137,-1.4168
-2.2213,-5.0137,-1.4834
-2.0943,-5.0137,-1.5378
-1.9674,-5.0137,-1.5789
-1.8405,-5.0137,-1.6058
-1.7135,-5.0137,-1.618
-1.5866,-5.0137,-1.6149
-1.4597,-5.0137,-1.5964
-1.3328,-5.0137,-1.5627
-1.2058,-5.0137,-1.514
-1.0789,-5.0137,-1.451
-0.95197,-5.0137,-1.3744
-0.82504,-5.0137,-1.2854
-0.69811,-5.0137,-1.185
-0.57118,-5.0137,-1.0748
-0.44425,-5.0137,-0.95622
-0.31732,-5.0137,-0.83107
-0.19039,-5.0137,-0.70113
-0.063465,-5.0137,-0.56828
0.063465,-5.0137,-0.43446
0.19039,-5.0137,-0.30161
0.31732,-5.0137,-0.17167
0.44425,-5.0137,-0.046526
0.57118,-5.0137,0.072017
0.69811,-5.0137,0.18225
0.82504,-5.0137,0.28261
0.95197,-5.0137,0.37169
1.0789,-5.0137,0.44825
1.2058,-5.0137,0.51126
1.3328,-5.0137,0.55992
1.4597,-5.0137,0.59366
1.5866,-5.0137,0.61212
1.7135,-5.0137,0.61522
1.8405,-5.0137,0.60311
1.9674,-5.0137,0.57619
2.0943,-5.0137,0.5351
2.2213,-5.0137,0.4807
2.3482,-5.0137,0.41408
2.4751,-5.0137,0.3365
2.6021,-5.0137,0.24943
2.729,-5.0137,0.15446
2.8559,-5.0137,0.053337
2.9828,-5.0137,-0.052121
3.1098,-5.0137,-0.16001
3.2367,-5.0137,-0.26838
3.3636,-5.0137,-0.3753
3.4906,-5.0137,-0.47883
3.6175,-5.0137,-0.57711
3.7444,-5.0137,-0.66835
3.8713,-5.0137,-0.75088
3.9983,-5.0137,-0.82317
4.1252,-5.0137,-0.88385
4.2521,-5.0137,-0.93173
4.3791,-5.0137,-0.96585
4.506,-5.0137,-0.98545
4.6329,-5.0137,-0.99001
4.7598,-5.0137,-0.97926
4.8868,-5.0137,-0.95316
5.0137,-5.0137,-0.91192
5.1406,-5.0137,-0.85602
5.2676,-5.0137,-0.78613
5.3945,-5.0137,-0.7032
5.5214,-5.0137,-0.60833
5.6484,-5.0137,-0.50286
5.7753,-5.0137,-0.38828
5.9022,-5.0137,-0.26622
6.0291,-5.0137,-0.13845
6.1561,-5.0137,-0.0068246
6.283,-5.0137,0.12675
-6.283,-4.8868,-1.1168
-6.1561,-4.8868,-0.97944
-6.0291,-4.8868,-0.84408
-5.9022,-4.8868,-0.71271
-5.7753,-4.8868,-0.58724
-5.6484,-4.8868,-0.46947
-5.5214,-4.8868,-0.36109
-5.3945,-4.8868,-0.26365
-5.2676,-4.8868,-0.17852
-5.1406,-4.8868,-0.10684
-5.0137,-4.8868,-0.049586
-4.8868,-4.8868,-0.00746
-4.7598,-4.8868,0.019061
-4.6329,-4.8868,0.029755
-4.506,-4.8868,0.024653
-4.3791,-4.8868,0.0040423
-4.2521,-4.8868,-0.031542
-4.1252,-4.8868,-0.081322
-3.9983,-4.8868,-0.14429
-3.8713,-4.8868,-0.21924
-3.7444,-4.8868,-0.30475
-3.6175,-4.8868,-0.39924
-3.4906,-4.8868,-0.501
-3.3636,-4.8868,-0.60817
-3.2367,-4.8868,-0.71883
-3.1098,-4.8868,-0.83099
-2.9828,-4.8868,-0.94265
-2.8559,-4.8868,-1.0518
-2.729,-4.8868,-1.1565
-2.6021,-4.8868,-1.2548
-2.4751,-4.8868,-1.345
-2.3482,-4.8868,-1.4254
-2.2213,-4.8868,-1.4945
-2.0943,-4.8868,-1.551
-1.9674,-4.8868,-1.5938
-1.8405,-4.8868,-1.622
-1.7135,-4.8868,-1.6348
-1.5866,-4.8868,-1.632
-1.4597,-4.8868,-1.6134
-1.3328,-4.8868,-1.579
-1.2058,-4.8868,-1.5292
-1.0789,-4.8868,-1.4646
-0.95197,-4.8868,-1.3861
-0.82504,-4.8868,-1.2946
-0.69811,-4.8868,-1.1915
-0.57118,-4.8868,-1.0782
-0.44425,-4.8868,-0.95637
-0.31732,-4.8868,-0.8277
-0.19039,-4.8868,-0.69409
-0.063465,-4.8868,-0.55748
0.063465,-4.8868,-0.41987
0.19039,-4.8868,-0.28326
0.31732,-4.8868,-0.14965
0.44425,-4.8868,-0.020988
0.57118,-4.8868,0.10087
0.69811,-4.8868,0.21416
0.82504,-4.8868,0.31726
0.95197,-4.8868,0.40872
1.0789,-4.8868,0.48728
1.2058,-4.8868,0.55187
1.3328,-4.8868,0.60166
1.4597,-4.8868,0.63605
1.5866,-4.8868,0.65469
1.7135,-4.8868,0.65749
1.8405,-4.8868,0.64461
1.9674,-4.8868,0.61645
2.0943,-4.8868,0.57368
2.2213,-4.8868,0.51718
2.3482,-4.8868,0.44807
2.4751,-4.8868,0.36767
2.6021,-4.8868,0.27748
2.729,-4.8868,0.17914
2.8559,-4.8868,0.074452
2.9828,-4.8868,-0.034703
3.1098,-4.8868,-0.14636
3.2367,-4.8868,-0.25853
3.3636,-4.8868,-0.36919
3.4906,-4.8868,-0.47636
3.6175,-4.8868,-0.57811
3.7444,-4.8868,-0.67261
3.8713,-4.8868,-0.75812
3.9983,-4.8868,-0.83306
4.1252,-4.8868,-0.89603
4.2521,-4.8868,-0.94581
4.3791,-4.8868,-0.9814
4.506,-4.8868,-1.002
4.6329,-4.8868,-1.0071
4.7598,-4.8868,-0.99642
4.8868,-4.8868,-0.9699
5.0137,-4.8868,-0.92777
5.1406,-4.8868,-0.87051
5.2676,-4.8868,-0.79884
5.3945,-4.8868,-0.7137
5.5214,-4.8868,-0.61626
5.6484,-4.8868,-0.50789
5.7753,-4.8868,-0.39012
5.9022,-4.8868,-0.26464
6.0291,-4.8868,-0.13327
6.1561,-4.8868,0.0020795
6.283,-4.8868,0.13944
-6.283,-4.7598,-1.1041
-6.1561,-4.7598,-0.96496
-6.0291,-4.7598,-0.82786
-5.9022,-4.7598,-0.6948
-5.7753,-4.7598,-0.56772
-5.6484,-4.7598,-0.44845
-5.5214,-4.7598,-0.33871
-5.3945,-4.7598,-0.24006
-5.2676,-4.7598,-0.15389
-5.1406,-4.7598,-0.081378
-5.0137,-4.7598,-0.023485
-4.8868,-4.7598,0.019061
-4.7598,-4.7598,0.04578
-4.6329,-4.7598,0.056445
-4.506,-4.7598,0.051089
-4.3791,-4.7598,0.030004
-4.2521,-4.7598,-0.0062687
-4.1252,-4.7598,-0.05694
-3.9983,-4.7598,-0.12099
-3.8713,-4.7598,-0.19719
-3.7444,-4.7598,-0.2841
-3.6175,-4.7598,-0.38012
-3.4906,-4.7598,-0.4835
-3.3636,-4.7598,-0.59238
-3.2367,-4.7598,-0.7048
-3.1098,-4.7598,-0.81875
-2.9828,-4.7598,-0.93218
-2.8559,-4.7598,-1.0431
-2.729,-4.7598,-1.1494
-2.6021,-4.7598,-1.2494
-2.4751,-4.7598,-1.341
-2.3482,-4.7598,-1.4227
-2.2213,-4.7598,-1.493
-2.0943,-4.7598,-1.5505
-1.9674,-4.7598,-1.5941
-1.8405,-4.7598,-1.6228
-1.7135,-4.7598,-1.6361
-1.5866,-4.7598,-1.6334
-1.4597,-4.7598,-1.6147
-1.3328,-4.7598,-1.58
-1.2058,-4.7598,-1.5297
-1.0789,-4.7598,-1.4643
-0.95197,-4.7598,-1.3848
-0.82504,-4.7598,-1.2922
-0.69811,-4.7598,-1.1878
-0.57118,-4.7598,-1.0731
-0.44425,-4.7598,-0.94971
-0.31732,-4.7598,-0.81939
-0.19039,-4.7598,-0.68406
-0.063465,-4.7598,-0.54568
0.063465,-4.7598,-0.40629
0.19039,-4.7598,-0.26791
0.31732,-4.7598,-0.13258
0.44425,-4.7598,-0.0022605
0.57118,-4.7598,0.12115
0.69811,-4.7598,0.23587
0.82504,-4.7598,0.34027
0.95197,-4.7598,0.43285
1.0789,-4.7598,0.51235
1.2058,-4.7598,0.57768
1.3328,-4.7598,0.628
1.4597,-4.7598,0.6627
1.5866,-4.7598,0.68143
1.7135,-4.7598,0.68408
1.8405,-4.7598,0.67083
1.9674,-4.7598,0.64209
2.0943,-4.7598,0.59853
2.2213,-4.7598,0.54105
2.3482,-4.7598,0.47077
2.4751,-4.7598,0.38905
2.6021,-4.7598,0.29738
2.729,-4.7598,0.19747
2.8559,-4.7598,0.091102
2.9828,-4.7598,-0.019791
3.1098,-4.7598,-0.13322
3.2367,-4.7598,-0.24717
3.3636,-4.7598,-0.35959
3.4906,-4.7598,-0.46847
3.6175,-4.7598,-0.57185
3.7444,-4.7598,-0.66787
3.8713,-4.7598,-0.75478
3.9983,-4.7598,-0.83098
4.1252,-4.7598,-0.89503
4.2521,-4.7598,-0.9457
4.3791,-4.7598,-0.98197
4.506,-4.7598,-1.0031
4.6329,-4.7598,-1.0084
4.7598,-4.7598,-0.99775
4.8868,-4.7598,-0.97103
5.0137,-4.7598,-0.92848
5.1406,-4.7598,-0.87059
5.2676,-4.7598,-0.79808
5.3945,-4.7598,-0.71191
5.5214,-4.7598,-0.61326
5.6484,-4.7598,-0.50352
5.7753,-4.7598,-0.38425
5.9022,-4.7598,-0.25717
6.0291,-4.7598,-0.12411
6.1561,-4.7598,0.012992
6.283,-4.7598,0.15213
-6.283,-4.6329,-1.0914
-6.1561,-4.6329,-0.95253
-6.0291,-4.6329,-0.81568
-5.9022,-4.6329,-0.68286
-5.7753,-4.6329,-0.55601
-5.6484,-4.6329,-0.43696
-5.5214,-4.6329,-0.32742
-5.3945,-4.6329,-0.22894
-5.2676,-4.6329,-0.14292
-5.1406,-4.6329,-0.070532
-5.0137,-4.6329,-0.01273
-4.8868,-4.6329,0.029755
-4.7598,-4.6329,0.056445
-4.6329,-4.6329,0.067114
-4.506,-4.6329,0.061795
-4.3791,-4.6329,0.040778
-4.2521,-4.6329,0.0046054
-4.1252,-4.6329,-0.045937
-3.9983,-4.6329,-0.10983
-3.8713,-4.6329,-0.18585
-3.7444,-4.6329,-0.27255
-3.6175,-4.6329,-0.36835
-3.4906,-4.6329,-0.4715
-3.3636,-4.6329,-0.58014
-3.2367,-4.6329,-0.6923
-3.1098,-4.6329,-0.80599
-2.9828,-4.6329,-0.91917
-2.8559,-4.6329,-1.0298
-2.729,-4.6329,-1.1359
-2.6021,-4.6329,-1.2356
-2.4751,-4.6329,-1.3271
-2.3482,-4.6329,-1.4086
-2.2213,-4.6329,-1.4787
-2.0943,-4.6329,-1.536
-1.9674,-4.6329,-1.5795
-1.8405,-4.6329,-1.6082
-1.7135,-4.6329,-1.6214
-1.5866,-4.6329,-1.6187
-1.4597,-4.6329,-1.6
-1.3328,-4.6329,-1.5653
-1.2058,-4.6329,-1.5151
-1.0789,-4.6329,-1.4498
-0.95197,-4.6329,-1.3705
-0.82504,-4.6329,-1.2781
-0.69811,-4.6329,-1.1738
-0.57118,-4.6329,-1.0593
-0.44425,-4.6329,-0.93614
-0.31732,-4.6329,-0.80606
-0.19039,-4.6329,-0.67098
-0.063465,-4.6329,-0.53286
0.063465,-4.6329,-0.39372
0.19039,-4.6329,-0.2556
0.31732,-4.6329,-0.12052
0.44425,-4.6329,0.00956
0.57118,-4.6329,0.13275
0.69811,-4.6329,0.24726
0.82504,-4.6329,0.35147
0.95197,-4.6329,0.44389
1.0789,-4.6329,0.52325
1.2058,-4.6329,0.58848
1.3328,-4.6329,0.63872
1.4597,-4.6329,0.67337
1.5866,-4.6329,0.69209
1.7135,-4.6329,0.69477
1.8405,-4.6329,0.68157
1.9674,-4.6329,0.65291
2.0943,-4.6329,0.60946
2.2213,-4.6329,0.55212
2.3482,-4.6329,0.48202
2.4751,-4.6329,0.40049
2.6021,-4.6329,0.30903
2.729,-4.6329,0.20934
2.8559,-4.6329,0.10322
2.9828,-4.6329,-0.0074188
3.1098,-4.6329,-0.1206
3.2367,-4.6329,-0.23428
3.3636,-4.6329,-0.34645
3.4906,-4.6329,-0.45508
3.6175,-4.6329,-0.55823
3.7444,-4.6329,-0.65403
3.8713,-4.6329,-0.74074
3.9983,-4.6329,-0.81675
4.1252,-4.6329,-0.88065
4.2521,-4.6329,-0.93119
4.3791,-4.6329,-0.96736
4.506,-4.6329,-0.98838
4.6329,-4.6329,-0.9937
4.7598,-4.6329,-0.98303
4.8868,-4.6329,-0.95634
5.0137,-4.6329,-0.91385
5.1406,-4.6329,-0.85605
5.2676,-4.6329,-0.78366
5.3945,-4.6329,-0.69764
5.5214,-4.6329,-0.59917
5.6484,-4.6329,-0.48963
5.7753,-4.6329,-0.37057
5.9022,-4.6329,-0.24372
6.0291,-4.6329,-0.1109
6.1561,-4.6329,0.025943
6.283,-4.6329,0.16482
-6.283,-4.506,-1.0787
-6.1561,-4.506,-0.94212
-6.0291,-4.506,-0.80753
-5.9022,-4.506,-0.67689
-5.7753,-4.506,-0.5521
-5.6484,-4.506,-0.43498
-5.5214,-4.506,-0.32719
-5.3945,-4.506,-0.23028
-5.2676,-4.506,-0.14559
-5.1406,-4.506,-0.074276
-5.0137,-4.506,-0.017292
-4.8868,-4.506,0.024653
-4.7598,-4.506,0.051089
-4.6329,-4.506,0.061795
-4.506,-4.506,0.056803
-4.3791,-4.506,0.036397
-4.2521,-4.506,0.0011099
-4.1252,-4.506,-0.048286
-3.9983,-4.506,-0.11079
-3.8713,-4.506,-0.1852
-3.7444,-4.506,-0.27011
-3.6175,-4.506,-0.36394
-3.4906,-4.506,-0.46499
-3.3636,-4.506,-0.57142
-3.2367,-4.506,-0.68132
-3.1098,-4.506,-0.79272
-2.9828,-4.506,-0.90362
-2.8559,-4.506,-1.012
-2.729,-4.506,-1.116
-2.6021,-4.506,-1.2136
-2.4751,-4.506,-1.3032
-2.3482,-4.506,-1.383
-2.2213,-4.506,-1.4516
-2.0943,-4.506,-1.5077
-1.9674,-4.506,-1.5501
-1.8405,-4.506,-1.578
-1.7135,-4.506,-1.5908
-1.5866,-4.506,-1.5879
-1.4597,-4.506,-1.5693
-1.3328,-4.506,-1.5351
-1.2058,-4.506,-1.4855
-1.0789,-4.506,-1.4212
-0.95197,-4.506,-1.3431
-0.82504,-4.506,-1.2521
-0.69811,-4.506,-1.1495
-0.57118,-4.506,-1.0369
-0.44425,-4.506,-0.91569
-0.31732,-4.506,-0.78773
-0.19039,-4.506,-0.65487
-0.063465,-4.506,-0.51902
0.063465,-4.506,-0.38218
0.19039,-4.506,-0.24633
0.31732,-4.506,-0.11346
0.44425,-4.506,0.014487
0.57118,-4.506,0.13567
0.69811,-4.506,0.24834
0.82504,-4.506,0.35089
0.95197,-4.506,0.44187
1.0789,-4.506,0.52002
1.2058,-4.506,0.58429
1.3328,-4.506,0.63385
1.4597,-4.506,0.66811
1.5866,-4.506,0.68672
1.7135,-4.506,0.68958
1.8405,-4.506,0.67685
1.9674,-4.506,0.64894
2.0943,-4.506,0.60651
2.2213,-4.506,0.55044
2.3482,-4.506,0.48184
2.4751,-4.506,0.40201
2.6021,-4.506,0.31245
2.729,-4.506,0.21479
2.8559,-4.506,0.11082
2.9828,-4.506,0.0024177
3.1098,-4.506,-0.10848
3.2367,-4.506,-0.21987
3.3636,-4.506,-0.32978
3.4906,-4.506,-0.43621
3.6175,-4.506,-0.53726
3.7444,-4.506,-0.63109
3.8713,-4.506,-0.716
3.9983,-4.506,-0.79041
4.1252,-4.506,-0.85291
4.2521,-4.506,-0.90231
4.3791,-4.506,-0.9376
4.506,-4.506,-0.958
4.6329,-4.506,-0.96299
4.7598,-4.506,-0.95229
4.8868,-4.506,-0.92585
5.0137,-4.506,-0.88391
5.1406,-4.506,-0.82692
5.2676,-4.506,-0.75561
5.3945,-4.506,-0.67092
5.5214,-4.506,-0.574
5.6484,-4.506,-0.46622
5.7753,-4.506,-0.34909
5.9022,-4.506,-0.22431
6.0291,-4.506,-0.093671
6.1561,-4.506,0.040926
6.283,-4.506,0.17752
-6.283,-4.3791,-1.066
-6.1561,-4.3791,-0.93372
-6.0291,-4.3791,-0.80333
-5.9022,-4.3791,-0.67677
-5.7753,-4.3791,-0.55586
-5.6484,-4.3791,-0.44234
-5.5214,-4.3791,-0.33784
-5.3945,-4.3791,-0.24383
-5.2676,-4.3791,-0.16163
-5.1406,-4.3791,-0.092346
-5.0137,-4.3791,-0.036892
-4.8868,-4.3791,0.0040423
-4.7598,-4.3791,0.030004
-4.6329,-4.3791,0.040778
-4.506,-4.3791,0.036397
-4.3791,-4.3791,0.017135
-4.2521,-4.3791,-0.016495
-4.1252,-4.3791,-0.063746
-3.9983,-4.3791,-0.12365
-3.8713,-4.3791,-0.19505
-3.7444,-4.3791,-0.27659
-3.6175,-4.3791,-0.36674
-3.4906,-4.3791,-0.46386
-3.3636,-4.3791,-0.56618
-3.2367,-4.3791,-0.67184
-3.1098,-4.3791,-0.77895
-2.9828,-4.3791,-0.88558
-2.8559,-4.3791,-0.9898
-2.729,-4.3791,-1.0897
-2.6021,-4.3791,-1.1836
-2.4751,-4.3791,-1.2696
-2.3482,-4.3791,-1.3462
-2.2213,-4.3791,-1.412
-2.0943,-4.3791,-1.4657
-1.9674,-4.3791,-1.5063
-1.8405,-4.3791,-1.5328
-1.7135,-4.3791,-1.5446
-1.5866,-4.3791,-1.5414
-1.4597,-4.3791,-1.523
-1.3328,-4.3791,-1.4895
-1.2058,-4.3791,-1.4412
-1.0789,-4.3791,-1.3787
-0.95197,-4.3791,-1.3028
-0.82504,-4.3791,-1.2146
-0.69811,-4.3791,-1.1151
-0.57118,-4.3791,-1.0059
-0.44425,-4.3791,-0.88846
-0.31732,-4.3791,-0.76449
-0.19039,-4.3791,-0.63577
-0.063465,-4.3791,-0.50418
0.063465,-4.3791,-0.37163
0.19039,-4.3791,-0.24004
0.31732,-4.3791,-0.11132
0.44425,-4.3791,0.012646
0.57118,-4.3791,0.13008
0.69811,-4.3791,0.2393
0.82504,-4.3791,0.33874
0.95197,-4.3791,0.42702
1.0789,-4.3791,0.50291
1.2058,-4.3791,0.5654
1.3328,-4.3791,0.61368
1.4597,-4.3791,0.64719
1.5866,-4.3791,0.6656
1.7135,-4.3791,0.6688
1.8405,-4.3791,0.65695
1.9674,-4.3791,0.63044
2.0943,-4.3791,0.58991
2.2213,-4.3791,0.53622
2.3482,-4.3791,0.47043
2.4751,-4.3791,0.39379
2.6021,-4.3791,0.30777
2.729,-4.3791,0.21392
2.8559,-4.3791,0.11399
2.9828,-4.3791,0.0097646
3.1098,-4.3791,-0.096861
3.2367,-4.3791,-0.20397
3.3636,-4.3791,-0.30964
3.4906,-4.3791,-0.41195
3.6175,-4.3791,-0.50907
3.7444,-4.3791,-0.59923
3.8713,-4.3791,-0.68076
3.9983,-4.3791,-0.75216
4.1252,-4.3791,-0.81207
4.2521,-4.3791,-0.85932
4.3791,-4.3791,-0.89295
4.506,-4.3791,-0.91221
4.6329,-4.3791,-0.91659
4.7598,-4.3791,-0.90582
4.8868,-4.3791,-0.87985
5.0137,-4.3791,-0.83892
5.1406,-4.3791,-0.78347
5.2676,-4.3791,-0.71418
5.3945,-4.3791,-0.63198
5.5214,-4.3791,-0.53797
5.6484,-4.3791,-0.43347
5.7753,-4.3791,-0.31995
5.9022,-4.3791,-0.19904
6.0291,-4.3791,-0.072479
6.1561,-4.3791,0.057906
6.283,-4.3791,0.19022
-6.283,-4.2521,-1.0533
-6.1561,-4.2521,-0.92724
-6.0291,-4.2521,-0.80296
-5.9022,-4.2521,-0.6823
-5.7753,-4.2521,-0.56701
-5.6484,-4.2521,-0.45872
-5.5214,-4.2521,-0.35898
-5.3945,-4.2521,-0.26919
-5.2676,-4.2521,-0.19059
-5.1406,-4.2521,-0.12425
-5.0137,-4.2521,-0.071011
-4.8868,-4.2521,-0.031542
-4.7598,-4.2521,-0.0062687
-4.6329,-4.2521,0.0046054
-4.506,-4.2521,0.0011099
-4.3791,-4.2521,-0.016495
-4.2521,-4.2521,-0.047721
-4.1252,-4.2521,-0.091863
-3.9983,-4.2521,-0.148
-3.8713,-4.2521,-0.21504
-3.7444,-4.2521,-0.29169
-3.6175,-4.2521,-0.3765
-3.4906,-4.2521,-0.46793
-3.3636,-4.2521,-0.56428
-3.2367,-4.2521,-0.6638
-3.1098,-4.2521,-0.7647
-2.9828,-4.2521,-0.86513
-2.8559,-4.2521,-0.96329
-2.729,-4.2521,-1.0574
-2.6021,-4.2521,-1.1457
